0.35,0.06644861087600912,0.0026454652807756537,0.7452285861159285
0.37,0.985706808198824,0.02737988622657646,0.577040271603125
0.39,0.06891402662809012,0.0028748152010203893,0.7764132344384628
0.41000000000000003,0.10581394855004839,0.004105101623576181,0.6901645548883478
0.43000000000000005,0.0212882456624824,0.001257661064624151,0.8251978556458766
0.45000000000000007,0.024487015040508594,0.0016321793561971392,0.8410556820300187
0.4700000000000001,0.04929277503711729,0.0023804036466251568,0.7074640018528666
0.4900000000000001,0.002735198500464591,0.00013424868795229946,0.9677420448190348
0.5100000000000001,0.03591051720389257,0.0017797525166444264,0.8068160634493823
0.5300000000000001,0.04338266240672459,0.0025073317907815277,0.696846172531253
0.5500000000000002,0.037453246965858375,0.001673879842269948,0.8694949243883564
0.5700000000000002,0.03702073769877569,0.0019213543020346973,0.8043327703179813
0.5900000000000002,0.05498394166233904,0.0019161344850534647,0.8635634917496597
0.6100000000000002,0.029405726952310512,0.0014147104591105423,0.8727939307321648
0.6300000000000002,0.06139884768127143,0.002276226768795165,0.8615479344491959
0.6500000000000002,0.02596028655425432,0.0014541087983464956,0.837368025623789
0.6700000000000003,0.01788668457240884,0.0009119374192207594,0.8991927602627907
0.6900000000000003,0.01755286613191484,0.001109937117882146,0.8342723826847359
0.7100000000000003,0.018326366137374542,0.0009525635419648416,0.8530337865701068
0.7300000000000003,0.003800971275675645,0.0001922013761689513,0.943589251114262
0.7500000000000003,0.01752408538957319,0.0006400579039958684,0.8922128762929111
0.7700000000000004,0.015505604818684196,0.0005366350539859906,0.9694412590454349
0.7900000000000004,2.0434254806023233e-05,1.1935846786246563e-06,0.999267891742881
0.8100000000000004,0.0040354428155437005,0.0002674609045969012,0.9360715839184739
0.8300000000000004,0.00013648445459872593,5.942396835319241e-06,0.9987572236376064
0.8500000000000004,0.002896580868271298,0.0001438715531329805,0.9459369686424928
0.8700000000000004,0.0011421083928374633,9.28470866817138e-05,0.9547516424419425
0.8900000000000005,0.0008630874981380363,4.3581654443353833e-05,0.9875677171892918
0.9100000000000005,0.0011447039980456717,7.23786367083776e-05,0.9714432587855816
0.9300000000000005,4.339018585554008e-06,2.419619231935135e-07,0.999215921094999
0.9500000000000005,0.056736054023595495,0.0016440098272408107,0.9431350728436418
0.9700000000000005,2.2443381926751105e-05,8.039001351069195e-07,0.9991910655677511
